time,asset,CapMVRVCur,NVTAdj,PriceUSD,returns,log_mvrv,log_nvt
2020-02-03 00:00:00+00:00,ada,0.635901006441,17.445154196927,0.0568754002885077,0.018984472506323,0.01651062255283514,-0.0031696696619123443
2020-02-04 00:00:00+00:00,ada,0.623563192847,13.420338192405,0.0557890659760958,-0.0192850153487156,-0.01959278919150148,-0.2622905817801531
2020-02-05 00:00:00+00:00,ada,0.662717098868,17.827163657515,0.0593870965290492,0.0624990726826979,0.0608980888003024,0.28395201039249196
2020-02-06 00:00:00+00:00,ada,0.670992974542,15.820231155476,0.0598244997179367,0.0073382987146519,0.01241046620155628,-0.11943376841431741
2020-02-07 00:00:00+00:00,ada,0.670984569681,16.644646051683,0.0598560451041885,0.0005271598158116,-1.2526082923458581e-05,0.05079903242748518
2020-02-08 00:00:00+00:00,ada,0.674346028577,17.500722985851,0.0601956525063634,0.0056577010542073,0.004997233981956561,0.050153587295321156
2020-02-09 00:00:00+00:00,ada,0.692240900546,19.897103718225,0.0618362409924336,0.0268894842054758,0.026190642528749253,0.12833198578718275
2020-02-10 00:00:00+00:00,ada,0.673533128337,15.501580554129,0.0602962692013582,-0.0252193852153408,-0.02739683424762479,-0.24963218937985587
2020-02-11 00:00:00+00:00,ada,0.709201383508,23.223519368329,0.0635632038806091,0.0527645163871905,0.051602342033172766,0.40422354107429737
2020-02-12 00:00:00+00:00,ada,0.765659496356,12.192525748576,0.0688690777137493,0.0801725301867777,0.07659802418400691,-0.6443424105977966
2020-02-13 00:00:00+00:00,ada,0.764782902758,15.406568237621,0.0688385855581833,-0.0004428534380704,-0.0011455428761878994,0.23397080698981165
2020-02-14 00:00:00+00:00,ada,0.786644223257,17.617746255067,0.070933652888714,0.0299805494685685,0.028184072879642502,0.13411277656114517
2020-02-15 00:00:00+00:00,ada,0.713444295326,17.598625625669,0.0642498514747164,-0.0989655617042064,-0.09767171774069874,-0.001085894443733082
2020-02-16 00:00:00+00:00,ada,0.693944307484,19.94401655696,0.0624570093074933,-0.0283009431109362,-0.027712652741232913,0.1251083668490538
2020-02-17 00:00:00+00:00,ada,0.667482740684,18.112079597484,0.0598901888138723,-0.0419657700349729,-0.03887817541765015,-0.09635007964486775
2020-02-18 00:00:00+00:00,ada,0.702602881339,26.628107670447,0.0630786285545799,0.0518693215424708,0.051278307502795994,0.38538824048659936
2020-02-19 00:00:00+00:00,ada,0.646928887983,33.358681222188,0.0580042774798622,-0.0838652630118095,-0.0825554627111782,0.22535070776502764
2020-02-20 00:00:00+00:00,ada,0.683961424856,8.247136619177,0.0582497089649284,0.0042223386432422,0.05566514154430652,-1.3974519813619346
2020-02-21 00:00:00+00:00,ada,0.691067131472,25.645946965461,0.0588461854033231,0.0101879165073905,0.010335450615522657,1.1345194824507265
2020-02-22 00:00:00+00:00,ada,0.685884654743,37.552298724099,0.0582615331161203,-0.0099849463729846,-0.007527498423959222,0.3813490479331971
2020-02-23 00:00:00+00:00,ada,0.726343089682,25.892804166398,0.0617259469764151,0.0577623107177931,0.05731300670138634,-0.3717694953321531
2020-02-24 00:00:00+00:00,ada,0.693012450216,32.036268631602,0.0588724263497975,-0.0473315393980438,-0.04697451380763018,0.21290355704038433
2020-02-25 00:00:00+00:00,ada,0.66576303197,29.22206806671,0.0565312322078837,-0.0405795697123587,-0.040114165335272844,-0.09194447618643187
2020-02-26 00:00:00+00:00,ada,0.584905003251,13.143398581387,0.0495297718442813,-0.1322193276900178,-0.12948435293246952,-0.7990045559888843
2020-02-27 00:00:00+00:00,ada,0.587512809002,17.293916482724,0.0497228394387024,0.0038904334191203,0.004448601896803739,0.2744351677084218
2020-02-28 00:00:00+00:00,ada,0.579794109244,13.34349151619,0.0491624447587035,-0.011334359483706,-0.013224991880598447,-0.25932605217424287
2020-02-29 00:00:00+00:00,ada,0.561005040293,18.925829641837,0.0474744344768084,-0.0349386695037647,-0.03294316649480189,0.34949889767958275
2020-03-01 00:00:00+00:00,ada,0.542120514991,17.681367183698,0.0458360333782551,-0.0351208078321074,-0.03424156085689911,-0.06801625315440285
2020-03-02 00:00:00+00:00,ada,0.580728034343,34.514104835449,0.0490951295581193,0.0686892987703289,0.06879421891680226,0.6688566926824242
2020-03-03 00:00:00+00:00,ada,0.577273331526,17.342451078427,0.0487607472131188,-0.006834206743937,-0.00596668219596852,-0.6882107609301178
2020-03-04 00:00:00+00:00,ada,0.579639047399,23.441568052612,0.048934326793904,0.0035535008331559,0.0040897119150205,0.3013535435471124
2020-03-05 00:00:00+00:00,ada,0.602459144186,19.764960442308,0.0508817351468677,0.0390248915457456,0.03861427484511526,-0.17060016356825258
2020-03-06 00:00:00+00:00,ada,0.61073569971,18.428065695864,0.0515855156849217,0.0137369081225493,0.013644442967548853,-0.07003588327587984
2020-03-07 00:00:00+00:00,ada,0.580615736083,33.711389875596,0.0489907569453018,-0.0516092827545611,-0.050575141190355,0.6039609466910756
2020-03-08 00:00:00+00:00,ada,0.514020020287,13.818416788873,0.0432753739306289,-0.1240479047225413,-0.12182693969175862,-0.8918335063995331
2020-03-09 00:00:00+00:00,ada,0.492063474136,13.728709284579,0.0412333767326741,-0.0483356985648728,-0.043654494028883106,-0.00651304395011465
2020-03-10 00:00:00+00:00,ada,0.495664584134,17.651397237678,0.0414456438312752,0.0051347382572033,0.00729173566261565,0.25132573544271963
2020-03-11 00:00:00+00:00,ada,0.475839605195,13.827435953513,0.0396648106788846,-0.0439183677766767,-0.0408186227347892,-0.24416021279758926
2020-03-12 00:00:00+00:00,ada,0.301448267326,3.285809002855,0.024241046541513,-0.4924170793168372,-0.4564824164503618,-1.4370418376420446
2020-03-13 00:00:00+00:00,ada,0.357737163486,4.873150124341,0.0287117528288915,0.1692592107499715,0.1712001194317987,0.3941276773481528
2020-03-14 00:00:00+00:00,ada,0.320489969531,7.732385408908,0.0256354204334858,-0.1133315393126372,-0.10994755699587055,0.46167683529436876
2020-03-15 00:00:00+00:00,ada,0.33783699387,9.829203446495,0.0269675215019324,0.0506582287334445,0.052712532942395196,0.2399404919090231
2020-03-16 00:00:00+00:00,ada,0.302943314423,8.201146988181,0.024105773962286,-0.1121818392963311,-0.10901780560294383,-0.18108387686993632
2020-03-17 00:00:00+00:00,ada,0.328868148898,17.771914053822,0.0261507689665276,0.0814272007659324,0.08211120031505992,0.7733453279219158
2020-03-18 00:00:00+00:00,ada,0.327108762175,12.992385520198,0.0259951174180245,-0.0059698672923569,-0.005364185574481706,-0.31325589237811347
2020-03-19 00:00:00+00:00,ada,0.388175083405,7.900956020377,0.0306745650579878,0.1655250826857623,0.17116376209575812,-0.4973796892508102
2020-03-20 00:00:00+00:00,ada,0.36946948945,7.155620573782,0.0292813977979393,-0.046481384503449,-0.049388319283129145,-0.09908562525790487
2020-03-21 00:00:00+00:00,ada,0.372030583328,11.65285293931,0.0294675690976267,0.0063378790373067,0.00690789969262362,0.4876528953951691
2020-03-22 00:00:00+00:00,ada,0.341799355878,14.920150136056,0.0270457301033303,-0.0857611651616312,-0.08475217796112722,0.24716161993724173
2020-03-23 00:00:00+00:00,ada,0.36986825777,9.772272368805,0.0292639748157959,0.0788280902316382,0.07892299597274,-0.4231636320857084
2020-03-24 00:00:00+00:00,ada,0.384232269464,10.444163420465,0.0303567530923584,0.0366617688545729,0.03810035597165817,0.06649427264295804
2020-03-25 00:00:00+00:00,ada,0.373185965283,9.815391034907,0.0294349531757509,-0.0308361482049899,-0.02917037628118546,-0.062091630545059395
2020-03-26 00:00:00+00:00,ada,0.39212717577,9.135465099051,0.0307660809216129,0.0442299626474969,0.04950935331655737,-0.07178756497872563
2020-03-27 00:00:00+00:00,ada,0.374683267735,10.873661978563,0.0293899735619267,-0.0457592334884391,-0.04550516545461558,0.17417943045437712
2020-03-28 00:00:00+00:00,ada,0.380446825148,8.762658024663,0.029836551832363,0.01508063257257,0.015265367891092785,-0.21584424655472612
2020-03-29 00:00:00+00:00,ada,0.36052527461,10.803460959751,0.0282500687278377,-0.0546383230095215,-0.05378435345365984,0.20936725563384417
2020-03-30 00:00:00+00:00,ada,0.381229109181,8.178416166726,0.0298011317471786,0.0534504804501478,0.055838466686873756,-0.2783680328125464
2020-03-31 00:00:00+00:00,ada,0.390799243694,12.33977328277,0.0305395761528434,0.0244770503838593,0.024793454060930253,0.4113291365437255
2020-04-01 00:00:00+00:00,ada,0.395633654057,18.791904045927,0.0308947699520196,0.0115634910945763,0.012294682162481751,0.42059849546924566
2020-04-02 00:00:00+00:00,ada,0.40903795727,16.85335277998,0.0319471566596875,0.0334962710644952,0.0333192897449226,-0.10887652618548627
2020-04-03 00:00:00+00:00,ada,0.413417113964,25.022638520656,0.0323642338423762,0.0129707358786048,0.010649087667492174,0.39523134089447254
2020-04-04 00:00:00+00:00,ada,0.414129624833,24.411174589689,0.0324200611078767,0.0017234818828364,0.0017219838147121136,-0.0247399534918209
2020-04-05 00:00:00+00:00,ada,0.408259340126,34.762338996362,0.0319463626416048,-0.0147190721783343,-0.014276418244110523,0.3534935855692867
2020-04-06 00:00:00+00:00,ada,0.455844341746,13.860645085882,0.0357077851494274,0.1113104074145225,0.11024878538315375,-0.9194810523455654
2020-04-07 00:00:00+00:00,ada,0.44988274255,12.300108682119,0.0352315999066603,-0.0134253319126771,-0.013164418720607474,-0.11944543738762592
2020-04-08 00:00:00+00:00,ada,0.465921513741,13.770627263994,0.036495423175655,0.0352434557670129,0.0350302177935462,0.11292976635983143
2020-04-09 00:00:00+00:00,ada,0.461448945311,18.054141128775,0.0361462054961753,-0.009614882710494,-0.009645774380588445,0.27083721923800086
2020-04-10 00:00:00+00:00,ada,0.423773752566,19.245801407452,0.033159891351596,-0.0862309237959939,-0.08517170973456856,0.06391784435903736
2020-04-11 00:00:00+00:00,ada,0.427942268255,24.626382209377,0.0334836940941435,0.0097175231027075,0.009788588852187585,0.2465253875720963
2020-04-12 00:00:00+00:00,ada,0.432738926018,24.944330401089,0.0338162591551633,0.0098831500453,0.01114630470900213,0.012828242128721357
2020-04-13 00:00:00+00:00,ada,0.42616281873,17.024717298392,0.0332700191148599,-0.0162850623522285,-0.015313127098289692,-0.38198031113105335
2020-04-14 00:00:00+00:00,ada,0.424015462245,25.499618409825,0.0330983935382979,-0.0051719169485795,-0.005051554713737638,0.4039972409212229
2020-04-15 00:00:00+00:00,ada,0.408832970204,28.460880512764,0.0318782446381357,-0.0375609567520176,-0.036463235304678876,0.10986704305860018
2020-04-16 00:00:00+00:00,ada,0.442405348247,17.445902639579,0.0345111956829131,0.0793599930756703,0.07891985247964906,-0.48942571546796243
2020-04-17 00:00:00+00:00,ada,0.44297090288,19.850916928032,0.0345465187351902,0.0010230009972178,0.0012775466005586766,0.12914538359183858
2020-04-18 00:00:00+00:00,ada,0.471729200758,20.424853246961,0.0367155465037128,0.0608934908784064,0.06290100783197328,0.02850225683464247
2020-04-19 00:00:00+00:00,ada,0.460258251387,31.505748799647,0.0357625077463044,-0.026300200838023,-0.02461734572669705,0.43341757500735145
2020-04-20 00:00:00+00:00,ada,0.439255821985,22.601666830488,0.0341069137686809,-0.0473999614271183,-0.04670576665065307,-0.3321463736363004
2020-04-21 00:00:00+00:00,ada,0.44602725696,10.408722521513,0.0347001560692521,0.0172440710624757,0.015298083056606737,-0.7753794984966955
2020-04-22 00:00:00+00:00,ada,0.471008107664,25.255578495374,0.0366570652962534,0.0548620026617587,0.054495243179501274,0.8864029032063789
2020-04-23 00:00:00+00:00,ada,0.524750985603,15.161793985706,0.0409074822572007,0.1097067993136517,0.10804852934016829,-0.5102683518287043
2020-04-24 00:00:00+00:00,ada,0.530507227359,6.108878389474,0.0416691623362064,0.0184483563183666,0.010909744702706003,-0.9090355233126299
2020-04-25 00:00:00+00:00,ada,0.536722873007,16.789819715693,0.0421663639032323,0.0118614964037417,0.011648314502404333,1.0110295467432775
2020-04-26 00:00:00+00:00,ada,0.584442006688,9.973116173984,0.0459908093553124,0.086818740590258,0.08517566118314401,-0.5208796432294429
2020-04-27 00:00:00+00:00,ada,0.589414840276,6.006089666479,0.0466518059024639,0.0142700583761863,0.008472691281482092,-0.5071191912688016
2020-04-28 00:00:00+00:00,ada,0.59398370368,14.915467149714,0.0470339265886995,0.0081575453403242,0.007721635501987234,0.9096248393416411
2020-04-29 00:00:00+00:00,ada,0.64710522649,6.934720914304,0.0514511247342234,0.0897631391446456,0.08565703471520641,-0.7658579283887985
2020-04-30 00:00:00+00:00,ada,0.60328750731,11.719572107769,0.0479635774572968,-0.0701904028663893,-0.0701150408471049,0.5247194640201316
2020-05-01 00:00:00+00:00,ada,0.639570208716,19.260033398484,0.0509583344381624,0.060566407122041,0.058402523910267234,0.49677186654748207
2020-05-02 00:00:00+00:00,ada,0.639445083507,23.019555385386,0.0509584001918831,1.2903419821519435e-06,-0.00019565866047105418,0.1783119483782274
2020-05-03 00:00:00+00:00,ada,0.615321551021,22.472869149066,0.0490246157874993,-0.0386870823834732,-0.03845576486387531,-0.024035322799325076
2020-05-04 00:00:00+00:00,ada,0.621447866667,13.207321933794,0.0495031000818837,0.0097127605516771,0.009907045996177588,-0.5315373982710363
2020-05-05 00:00:00+00:00,ada,0.620233883316,22.923911843695,0.0494087084967379,-0.0019086015139353,-0.0019553862941540934,0.5514091833304033
2020-05-06 00:00:00+00:00,ada,0.62632092832,20.6582707928,0.0499278674457737,0.0104526187041189,0.009766266720000027,-0.10406478921909601
2020-05-07 00:00:00+00:00,ada,0.642391421433,18.037350874086,0.0512948231695527,0.0270105214898364,0.02533490382950848,-0.13567110535613436
2020-05-08 00:00:00+00:00,ada,0.65470422004,22.860405919419,0.0522814384282297,0.0190515680964717,0.01898575257798807,0.23696175844712908
2020-05-09 00:00:00+00:00,ada,0.64709334283,29.491316379177,0.0516583527984873,-0.0119895005814396,-0.011693006876352219,0.25468944502145696
2020-05-10 00:00:00+00:00,ada,0.597431221741,17.672158574126,0.0475576212171618,-0.0827098476137897,-0.07985138718824597,-0.5121054207228632
2020-05-11 00:00:00+00:00,ada,0.599782345737,16.551004533774,0.0479442104178302,0.0080959978596415,0.003927665175780248,-0.06554364237673305
2020-05-12 00:00:00+00:00,ada,0.630862978191,25.823828689995,0.0504470277362581,0.0508857780532312,0.050521856409831256,0.4448508614279296
2020-05-13 00:00:00+00:00,ada,0.645483502855,23.383355603496,0.0516447188665739,0.0234641118442966,0.022910964094162545,-0.09927318803918883
2020-05-14 00:00:00+00:00,ada,0.639487643709,27.49434816463,0.0511725143246274,-0.0091853835651298,-0.00933235377047964,0.16195599198934651
2020-05-15 00:00:00+00:00,ada,0.630184583524,25.812728680128,0.0504253070546142,-0.0147093851490534,-0.014654532839278478,-0.06311273230337511
2020-05-16 00:00:00+00:00,ada,0.637837034384,35.510794115548,0.0510534527578222,0.0123800039939698,0.012070052523373231,0.3189689798969466
2020-05-17 00:00:00+00:00,ada,0.640059220082,29.63416498168,0.0512379805868409,0.0036078882297263,0.00347788473459848,-0.18090879177595465
2020-05-18 00:00:00+00:00,ada,0.674746252977,8.176956025932,0.0542018589906189,0.0562341411989328,0.05277599522968962,-1.2876079606914104
2020-05-19 00:00:00+00:00,ada,0.703284182973,8.484056148221,0.056691400915034,0.0449073333081031,0.041424354650461515,0.03686869742109655
2020-05-20 00:00:00+00:00,ada,0.702817540302,17.212057415844,0.056702397509719,0.0001939540763644,-0.0006637395864144136,0.7074214959626968
2020-05-21 00:00:00+00:00,ada,0.648607054779,8.564595125103,0.0520755279671957,-0.0851213682738136,-0.08027024299735613,-0.6979732909729623
2020-05-22 00:00:00+00:00,ada,0.693147798111,18.05126370052,0.0557439783393995,0.0680742669692193,0.06641617859046073,0.7455788336363804
2020-05-23 00:00:00+00:00,ada,0.683366234651,28.489256854515,0.0549723515874959,-0.0139390322290924,-0.014212318762910459,0.4563113702996362
2020-05-24 00:00:00+00:00,ada,0.654900315277,33.112502033681,0.052655863147982,-0.0430527672129068,-0.0425478969386881,0.1503838522785017
2020-05-25 00:00:00+00:00,ada,0.670927422489,24.68698731776,0.0539600425754895,0.0244662271435007,0.02417793427963577,-0.29363464044534426
2020-05-26 00:00:00+00:00,ada,0.664312384398,9.287473875835,0.0534877763330654,-0.0087906723179953,-0.009908470639671152,-0.9776096783609267
2020-05-27 00:00:00+00:00,ada,0.681996883842,8.867826638869,0.0550271293930238,0.0283731772695565,0.026272591410109902,-0.0462368547138019
2020-05-28 00:00:00+00:00,ada,0.808465457755,11.979869350502,0.065513430080532,0.1744288357106822,0.17011286555289284,0.3007979444981794
2020-05-29 00:00:00+00:00,ada,0.789374392928,5.843541219421,0.0645711796928594,-0.014486984565571,-0.023897230188827306,-0.7178907007348863
2020-05-30 00:00:00+00:00,ada,0.934235335345,6.491866304911,0.0770940178663085,0.1772575118210744,0.16848764747799547,0.10521306936009034
2020-05-31 00:00:00+00:00,ada,0.884542102085,1.18354536863,0.0736358722660046,-0.0458933863613921,-0.05465825919147185,-1.7020355720935267
2020-06-01 00:00:00+00:00,ada,0.958180819295,4.19851613259,0.0818279645470936,0.1054867481500649,0.07996639447795525,1.266216677573975
2020-06-02 00:00:00+00:00,ada,0.919701534897,8.812776376839,0.0786732119105172,-0.0393163349163909,-0.04098730799716672,0.7414713684581562
2020-06-03 00:00:00+00:00,ada,0.991521118009,3.598030940427,0.0852518774357228,0.0803074234788336,0.07519104796618842,-0.8958157947255869
2020-06-04 00:00:00+00:00,ada,1.023922882278,3.368312891622,0.0886069152516969,0.0385997661826036,0.03215624570413925,-0.06597474145386806
2020-06-05 00:00:00+00:00,ada,0.98351278991,11.398784188285,0.0853354305206501,-0.0376201728868332,-0.04026585025955931,1.2190947061845134
2020-06-06 00:00:00+00:00,ada,0.993781326899,5.523992525835,0.0861929242246646,0.0099983568163817,0.010386547166653264,-0.7244058170512875
2020-06-07 00:00:00+00:00,ada,0.991012366292,11.52640707527,0.0861970327534488,4.766552364188215e-05,-0.002790176543669815,0.7355397878797905
2020-06-08 00:00:00+00:00,ada,0.990246010862,3.277542605219,0.0863792914533887,0.0021122105658331,-0.0007736047726601518,-1.257546734515712
2020-06-09 00:00:00+00:00,ada,0.958924562313,5.161671466627,0.0834485634913514,-0.0345175288736787,-0.032140999153954505,0.45416651880586145
2020-06-10 00:00:00+00:00,ada,0.960319362935,7.001518625051,0.0836089799723784,0.0019204943040138,0.0014534899386258737,0.30486661728056363
2020-06-11 00:00:00+00:00,ada,0.863645383868,11.492095140967,0.0750078155987077,-0.1085586141697128,-0.10610364964908127,0.4955323480078686
2020-06-12 00:00:00+00:00,ada,0.910974305211,13.878573654108,0.0792283638495849,0.0547420480314939,0.05335244261041176,0.18868676715631505
2020-06-13 00:00:00+00:00,ada,0.905565289472,22.990882494703,0.0786947281054498,-0.0067581981659579,-0.0059553138737653555,0.5047515369369755
2020-06-14 00:00:00+00:00,ada,0.880946707068,19.206470309913,0.0764864412312509,-0.0284626796386824,-0.027562245254362974,-0.17985050649131473
2020-06-15 00:00:00+00:00,ada,0.907151508856,6.71998551666,0.078554848106731,0.0266835964896761,0.029312347410780107,-1.0501612182977327
2020-06-16 00:00:00+00:00,ada,0.909927269319,7.719656968802,0.0789427767516633,0.004926162280503,0.003055192384023006,0.13868392968264875
2020-06-17 00:00:00+00:00,ada,0.954313559489,7.032024493146,0.0832293666462192,0.0528770049608375,0.047627623663373884,-0.09329528548152322
2020-06-18 00:00:00+00:00,ada,0.939960403543,6.644386891612,0.0819040554792343,-0.0160517429636319,-0.015154545668527704,-0.056702221689604704
2020-06-19 00:00:00+00:00,ada,0.915931118538,13.40190303439,0.0797886984305694,-0.0261666363349353,-0.025896586742396963,0.7016242925797995
2020-06-20 00:00:00+00:00,ada,0.911628383926,14.845122632995,0.0794295569311611,-0.0045113182241056,-0.004708730475003878,0.10227465471206232
2020-06-21 00:00:00+00:00,ada,0.898902375791,17.393647912311,0.0782958095806346,-0.0143764684490594,-0.014057996695017602,0.1584337079808913
2020-06-22 00:00:00+00:00,ada,0.954949076201,11.471179693602,0.083578498027098,0.0652922023001587,0.06048357913528202,-0.41626730084790875
2020-06-23 00:00:00+00:00,ada,0.944847962397,13.134655883597,0.0827205378290302,-0.010318373835497,-0.010633987511487406,0.13541644815224663
2020-06-24 00:00:00+00:00,ada,0.941361066695,5.118262391892,0.0825917832674323,-0.0015577131429629,-0.003697256900258114,-0.9424392194958617
2020-06-25 00:00:00+00:00,ada,0.928827579054,15.578882466578,0.0815023035544712,-0.0132789150782182,-0.013403648144064709,1.1131013042857023
2020-06-26 00:00:00+00:00,ada,0.917849941435,13.085128564305,0.0805421041321233,-0.0118512039316476,-0.011889208383506503,-0.17443994789896866
2020-06-27 00:00:00+00:00,ada,0.881156376494,15.999652637242,0.0772610924029579,-0.0415895839413171,-0.04079880572669811,0.201090650578446
2020-06-28 00:00:00+00:00,ada,0.915400262597,7.777663359075,0.0801692053219059,0.0369489711469732,0.038126306042114755,-0.7213110582028763
2020-06-29 00:00:00+00:00,ada,0.952998711172,5.188673349037,0.0837473846770127,0.043665474886986,0.04025213617758974,-0.4047779058824714
2020-06-30 00:00:00+00:00,ada,0.938512214178,9.324126447981,0.0832328343048556,-0.0061630294171499,-0.015317680746745915,0.586127234894688
2020-07-01 00:00:00+00:00,ada,1.065643017035,3.169454220113,0.0958186930490063,0.1408158786514977,0.12703779729428125,-1.079045879886254
2020-07-02 00:00:00+00:00,ada,1.029939147146,4.615177238294,0.0932145150678731,-0.0275543410780021,-0.0340786687728899,0.37579086929331473
2020-07-03 00:00:00+00:00,ada,1.02584211818,7.221754103163,0.0962173004358264,0.0317057290761981,-0.003985866063934244,0.44774760192547736
2020-07-04 00:00:00+00:00,ada,1.056571715137,7.60211788405,0.0995283755235574,0.0338336049364533,0.029515581700159964,0.05132900345163627
2020-07-05 00:00:00+00:00,ada,1.039642212024,6.879224580382,0.0983867460211979,-0.0115366845699065,-0.016152808629223886,-0.0999209381716617
2020-07-06 00:00:00+00:00,ada,1.100135057957,5.045084476239,0.104974686524321,0.0648131402926339,0.05655632516593988,-0.31009154104132786
2020-07-07 00:00:00+00:00,ada,1.225464791431,3.361375381066,0.117624828946546,0.1137809033053169,0.10788724138246118,-0.4060641683907724
2020-07-08 00:00:00+00:00,ada,1.3240353178,2.462220112178,0.130191710774669,0.1015079187451637,0.07736393862371901,-0.3112868022464119
2020-07-09 00:00:00+00:00,ada,1.257893891905,5.414693109662,0.123891060482772,-0.0496054274577555,-0.05124532417109487,0.7880527771558636
2020-07-10 00:00:00+00:00,ada,1.2058676798,9.326829659077,0.118879682985271,-0.0412907206773809,-0.04223943402009231,0.5437789516409421
2020-07-11 00:00:00+00:00,ada,1.268944006555,12.429192538718,0.125548638740473,0.0545813288875391,0.050985689645236754,0.2871527863583183
2020-07-12 00:00:00+00:00,ada,1.281654279487,13.196042738571,0.127043870906266,0.0118392238396527,0.009966585654561128,0.05986904938285864
2020-07-13 00:00:00+00:00,ada,1.235158413802,4.358165229897,0.123745397722588,-0.0263062563779499,-0.036952417204151156,-1.1078658421521737
2020-07-14 00:00:00+00:00,ada,1.31358519915,10.583328631311,0.132580745573643,0.0689656497362287,0.061560960118572844,0.8872288424240304
2020-07-15 00:00:00+00:00,ada,1.284765353698,6.873048160068,0.130257214559911,-0.01768079117817,-0.0221840947106543,-0.4316722931307586
2020-07-16 00:00:00+00:00,ada,1.24153423831,9.586706682012,0.126000218455975,-0.0332274284672333,-0.034228193781514954,0.3327697189843142
