time,asset,CapMVRVCur,NVTAdj,PriceUSD
2020-03-08 00:00:00+00:00,doge,0.84868928,147.36859288,0.00218332531241091
2020-03-09 00:00:00+00:00,doge,0.85629535,112.82015251,0.00220023016064487
2020-03-10 00:00:00+00:00,doge,0.85532241,37.74690662,0.00219101766060326
2020-03-11 00:00:00+00:00,doge,0.85946672,88.25139292,0.00219962908611148
2020-03-12 00:00:00+00:00,doge,0.6048377,43.93370968,0.00153454229222898
2020-03-13 00:00:00+00:00,doge,0.70501697,22.95614327,0.00177791991938698
2020-03-14 00:00:00+00:00,doge,0.6591876,47.44641288,0.00165806567023222
2020-03-15 00:00:00+00:00,doge,0.66495128,94.09095568,0.00167083735421845
2020-03-16 00:00:00+00:00,doge,0.62851138,69.66018395,0.00157660521607071
2020-03-17 00:00:00+00:00,doge,0.66832026,60.30158397,0.00167301107197546
2020-03-18 00:00:00+00:00,doge,0.63541698,96.46100328,0.00158946336665707
2020-03-19 00:00:00+00:00,doge,0.70021882,81.19088144,0.00175151533616979
2020-03-20 00:00:00+00:00,doge,0.70502681,80.45056976,0.00176318697661099
2020-03-21 00:00:00+00:00,doge,0.71226649,114.45799851,0.00178111544198319
2020-03-22 00:00:00+00:00,doge,0.68765344,123.38755245,0.00171868308141816
2020-03-23 00:00:00+00:00,doge,0.74046715,123.90057769,0.00184881222655974
2020-03-24 00:00:00+00:00,doge,0.74225103,100.68787982,0.00185346728251721
2020-03-25 00:00:00+00:00,doge,0.73728791,120.45706819,0.00184063686305023
2020-03-26 00:00:00+00:00,doge,0.74453065,171.07034012,0.00185948595554416
2020-03-27 00:00:00+00:00,doge,0.72017715,110.85526099,0.00179826709291634
2020-03-28 00:00:00+00:00,doge,0.72088654,127.76199447,0.0017999506342474
2020-03-29 00:00:00+00:00,doge,0.69571427,125.65671668,0.0017365734066702
2020-03-30 00:00:00+00:00,doge,0.73050158,130.1729264,0.00182329210081571
2020-03-31 00:00:00+00:00,doge,0.73833871,145.3407064,0.00184180636157068
2020-04-01 00:00:00+00:00,doge,0.7508136,179.18862041,0.00187226601490903
2020-04-02 00:00:00+00:00,doge,0.75629423,125.65611654,0.00188567476895414
2020-04-03 00:00:00+00:00,doge,0.74035975,148.16529585,0.00184371926039521
2020-04-04 00:00:00+00:00,doge,0.75046089,161.37635458,0.00186843492249277
2020-04-05 00:00:00+00:00,doge,0.75277973,213.14821944,0.00187334742323321
2020-04-06 00:00:00+00:00,doge,0.80021684,169.16386674,0.00199188957921951
2020-04-07 00:00:00+00:00,doge,0.78891416,123.33773438,0.00196272968106804
2020-04-08 00:00:00+00:00,doge,0.81638393,144.52827947,0.00203086084621151
2020-04-09 00:00:00+00:00,doge,0.81090025,166.40779845,0.00201696417443246
2020-04-10 00:00:00+00:00,doge,0.78489835,117.3497113,0.00195192625840963
2020-04-11 00:00:00+00:00,doge,0.7850039,149.6157539,0.00195198358548881
2020-04-12 00:00:00+00:00,doge,0.79866245,176.94860837,0.00198588941298834
2020-04-13 00:00:00+00:00,doge,0.78169697,118.43418206,0.0019436795484524
2020-04-14 00:00:00+00:00,doge,0.79556051,159.24003082,0.00197784850857172
2020-04-15 00:00:00+00:00,doge,0.76292222,139.63105737,0.0018962607320534
2020-04-16 00:00:00+00:00,doge,0.81817875,169.5985545,0.00203387657691226
2020-04-17 00:00:00+00:00,doge,0.80852453,218.75436403,0.00200972147879376
2020-04-18 00:00:00+00:00,doge,0.83573876,185.12213297,0.00207725199509232
2020-04-19 00:00:00+00:00,doge,0.82365661,215.50686117,0.00204713038113226
2020-04-20 00:00:00+00:00,doge,0.78430789,150.93889087,0.00194854865241297
2020-04-21 00:00:00+00:00,doge,0.79762201,86.29646943,0.00198140048041098
2020-04-22 00:00:00+00:00,doge,0.82068487,149.75731753,0.002038469192416
