time,asset,PriceUSD
2020-04-03 00:00:00+00:00,usdt,1.0011006400753268
2020-04-04 00:00:00+00:00,usdt,1.002236153969307
2020-04-05 00:00:00+00:00,usdt,1.0014900498215313
2020-04-06 00:00:00+00:00,usdt,1.0010996353299626
2020-04-07 00:00:00+00:00,usdt,0.9993514263007831
2020-04-08 00:00:00+00:00,usdt,1.0014368071233315
2020-04-09 00:00:00+00:00,usdt,1.0013055738212042
2020-04-10 00:00:00+00:00,usdt,1.0015516304966594
2020-04-11 00:00:00+00:00,usdt,1.0016133186119074
2020-04-12 00:00:00+00:00,usdt,1.0004990425643876
2020-04-13 00:00:00+00:00,usdt,1.002642224009263
2020-04-14 00:00:00+00:00,usdt,1.0017970266831129
2020-04-15 00:00:00+00:00,usdt,1.0003644583022626
2020-04-16 00:00:00+00:00,usdt,1.0017100330881605
2020-04-17 00:00:00+00:00,usdt,1.0016835081374342
2020-04-18 00:00:00+00:00,usdt,1.002088298821544
2020-04-19 00:00:00+00:00,usdt,1.0009107522666945
2020-04-20 00:00:00+00:00,usdt,1.0013383489232548
2020-04-21 00:00:00+00:00,usdt,1.0012986093272334
2020-04-22 00:00:00+00:00,usdt,1.001271156524666
2020-04-23 00:00:00+00:00,usdt,1.000388674279388
2020-04-24 00:00:00+00:00,usdt,1.0010037282126363
2020-04-25 00:00:00+00:00,usdt,1.0010018127578173
2020-04-26 00:00:00+00:00,usdt,1.0017930809621167
2020-04-27 00:00:00+00:00,usdt,1.0017769643537269
2020-04-28 00:00:00+00:00,usdt,1.0016836636108186
2020-04-29 00:00:00+00:00,usdt,1.001060326998903
2020-04-30 00:00:00+00:00,usdt,1.0004491429455702
2020-05-01 00:00:00+00:00,usdt,1.0006266358471099
2020-05-02 00:00:00+00:00,usdt,1.0010980668481326
2020-05-03 00:00:00+00:00,usdt,1.0010144319503373
2020-05-04 00:00:00+00:00,usdt,1.0013779315687295
2020-05-05 00:00:00+00:00,usdt,1.0013669341399465
2020-05-06 00:00:00+00:00,usdt,1.0013749502155453
2020-05-07 00:00:00+00:00,usdt,1.001742180303635
2020-05-08 00:00:00+00:00,usdt,1.001244289880247
2020-05-09 00:00:00+00:00,usdt,0.9996159366777408
2020-05-10 00:00:00+00:00,usdt,1.0004683438859168
2020-05-11 00:00:00+00:00,usdt,1.0009089586973445
2020-05-12 00:00:00+00:00,usdt,1.0008917494691922
2020-05-13 00:00:00+00:00,usdt,1.0014609250727287
2020-05-14 00:00:00+00:00,usdt,1.000566187314345
2020-05-15 00:00:00+00:00,usdt,0.9985769610243013
2020-05-16 00:00:00+00:00,usdt,1.000034358199689
2020-05-17 00:00:00+00:00,usdt,0.9997733599025426
2020-05-18 00:00:00+00:00,usdt,0.9997109293775164
2020-05-19 00:00:00+00:00,usdt,1.0006921351849174
2020-05-20 00:00:00+00:00,usdt,0.999591067976372
2020-05-21 00:00:00+00:00,usdt,0.999260662429943
2020-05-22 00:00:00+00:00,usdt,1.0001483538395708
2020-05-23 00:00:00+00:00,usdt,1.0002625377269425
2020-05-24 00:00:00+00:00,usdt,0.999092293303619
2020-05-25 00:00:00+00:00,usdt,0.9998955362039428
2020-05-26 00:00:00+00:00,usdt,0.9999214416052422
2020-05-27 00:00:00+00:00,usdt,1.0002561123056746
2020-05-28 00:00:00+00:00,usdt,1.0003248118958397
2020-05-29 00:00:00+00:00,usdt,0.9999810023144658
2020-05-30 00:00:00+00:00,usdt,1.000103956968746
2020-05-31 00:00:00+00:00,usdt,0.999251670109904
2020-06-01 00:00:00+00:00,usdt,1.0017566747916888
2020-06-02 00:00:00+00:00,usdt,1.000352685234327
2020-06-03 00:00:00+00:00,usdt,1.0000956274400348
2020-06-04 00:00:00+00:00,usdt,1.0002008003540224
2020-06-05 00:00:00+00:00,usdt,0.9995448748881757
2020-06-06 00:00:00+00:00,usdt,1.0003402353598303
2020-06-07 00:00:00+00:00,usdt,1.0009559871128084
2020-06-08 00:00:00+00:00,usdt,1.0006789880634337
2020-06-09 00:00:00+00:00,usdt,1.000888684453119
2020-06-10 00:00:00+00:00,usdt,1.0004915858140178
2020-06-11 00:00:00+00:00,usdt,0.9986325648535831
2020-06-12 00:00:00+00:00,usdt,0.9997577835902901
2020-06-13 00:00:00+00:00,usdt,0.999898029841181
2020-06-14 00:00:00+00:00,usdt,0.9994274181396825
2020-06-15 00:00:00+00:00,usdt,1.0004599467873474
2020-06-16 00:00:00+00:00,usdt,1.000118918525769
2020-06-17 00:00:00+00:00,usdt,0.9994689766123989
2020-06-18 00:00:00+00:00,usdt,0.9988870104858143
2020-06-19 00:00:00+00:00,usdt,0.9988381601339494
2020-06-20 00:00:00+00:00,usdt,0.9996435846990045
2020-06-21 00:00:00+00:00,usdt,0.9988925802908684
2020-06-22 00:00:00+00:00,usdt,1.0005538732659682
2020-06-23 00:00:00+00:00,usdt,0.999842569124237
2020-06-24 00:00:00+00:00,usdt,0.9985893225659035
2020-06-25 00:00:00+00:00,usdt,0.9988815911570801
2020-06-26 00:00:00+00:00,usdt,0.9992171968230535
2020-06-27 00:00:00+00:00,usdt,0.9994192665158745
2020-06-28 00:00:00+00:00,usdt,0.9994831613750245
2020-06-29 00:00:00+00:00,usdt,0.999528327388083
2020-06-30 00:00:00+00:00,usdt,0.9998562989777402
2020-07-01 00:00:00+00:00,usdt,1.0006802227735712
